gtf_trip_id,reference_pattern_id,reference_trip_id,gtf_route_id,start_time,reference_route_id,gtf_service_id,reference_service_id
1,11708,415296,1,08:23:00,860,1,130
2,11708,423158,1,07:02:00,860,2,132
3,11708,415292,1,07:02:00,860,1,130
4,11708,419225,1,07:02:00,860,3,131
5,11708,423162,1,08:23:00,860,2,132
6,11708,419229,1,08:23:00,860,3,131
7,11708,431028,1,07:02:00,860,4,134
8,11708,433200,1,15:25:00,860,4,134
9,11708,427089,1,07:02:00,860,5,133
10,11708,421406,1,16:51:00,860,3,131
11,11708,421404,1,16:08:00,860,3,131
12,11708,425314,1,16:08:00,860,2,132
13,11708,429266,1,15:25:00,860,5,133
14,11708,427093,1,08:23:00,860,5,133
15,11708,425312,1,15:25:00,860,2,132
16,11708,431032,1,08:23:00,860,4,134
17,11708,425316,1,16:51:00,860,2,132
18,11708,433202,1,16:08:00,860,4,134
19,11708,417469,1,15:25:00,860,1,130
20,11708,433204,1,16:51:00,860,4,134
21,11708,429270,1,16:51:00,860,5,133
22,11708,421402,1,15:25:00,860,3,131
23,11708,417471,1,16:08:00,860,1,130
24,11708,429268,1,16:08:00,860,5,133
25,11708,417473,1,16:51:00,860,1,130
26,11710,417470,1,15:51:00,860,1,130
27,11710,429267,1,15:51:00,860,5,133
28,11710,433201,1,15:51:00,860,4,134
29,11710,421405,1,16:34:00,860,3,131
30,11710,417472,1,16:34:00,860,1,130
31,11710,425313,1,15:51:00,860,2,132
32,11710,431029,1,07:27:00,860,4,134
33,11710,429269,1,16:34:00,860,5,133
34,11710,425315,1,16:34:00,860,2,132
35,11710,427090,1,07:27:00,860,5,133
36,11710,423157,1,06:46:00,860,2,132
37,11710,423163,1,08:50:00,860,2,132
38,11710,421403,1,15:51:00,860,3,131
39,11710,419228,1,08:07:00,860,3,131
40,11710,427088,1,06:46:00,860,5,133
41,11710,427094,1,08:50:00,860,5,133
42,11710,419224,1,06:46:00,860,3,131
43,11710,419230,1,08:50:00,860,3,131
44,11710,431033,1,08:50:00,860,4,134
45,11710,433203,1,16:34:00,860,4,134
46,11710,431031,1,08:07:00,860,4,134
47,11710,419226,1,07:27:00,860,3,131
48,11710,415295,1,08:07:00,860,1,130
49,11710,427092,1,08:07:00,860,5,133
50,11710,431027,1,06:46:00,860,4,134
51,11710,423161,1,08:07:00,860,2,132
52,11710,415291,1,06:46:00,860,1,130
53,11710,415297,1,08:50:00,860,1,130
54,11710,423159,1,07:27:00,860,2,132
55,11710,415293,1,07:27:00,860,1,130
56,11715,415592,2,13:35:00,861,1,130
57,11715,415749,2,18:15:00,861,1,130
58,11715,414834,2,11:31:00,861,1,130
59,11715,443469,2,17:16:00,861,6,139
60,11715,423454,2,10:29:00,861,2,132
61,11715,423753,2,16:30:00,861,2,132
62,11715,423843,2,14:06:00,861,2,132
63,11715,419517,2,07:31:00,861,3,131
64,11715,419523,2,12:02:00,861,3,131
65,11715,419906,2,11:00:00,861,3,131
66,11715,419912,2,15:47:00,861,3,131
67,11715,415588,2,10:29:00,861,1,130
68,11715,415887,2,16:30:00,861,1,130
69,11715,415977,2,14:06:00,861,1,130
70,11715,414830,2,08:25:00,861,1,130
71,11715,414836,2,13:04:00,861,1,130
72,11715,423450,2,07:31:00,861,2,132
73,11715,423456,2,12:02:00,861,2,132
74,11715,423839,2,11:00:00,861,2,132
75,11715,423845,2,15:47:00,861,2,132
76,11715,431626,2,16:30:00,861,4,134
77,11715,431326,2,12:02:00,861,4,134
78,11715,431332,2,16:52:00,861,4,134
79,11715,431718,2,15:47:00,861,4,134
80,11715,427383,2,09:01:00,861,5,133
81,11715,427766,2,07:53:00,861,5,133
82,11715,427772,2,12:33:00,861,5,133
83,11715,415875,2,07:09:00,861,1,130
84,11715,415971,2,09:29:00,861,1,130
85,11715,442913,2,07:35:00,861,6,139
86,11715,443038,2,11:42:00,861,6,139
87,11715,443459,2,09:35:00,861,6,139
88,11715,419521,2,10:29:00,861,3,131
89,11715,419820,2,16:30:00,861,3,131
90,11715,419910,2,14:06:00,861,3,131
91,11715,442917,2,10:30:00,861,6,139
92,11715,443042,2,14:48:00,861,6,139
93,11721,443054,2,23:34:00,861,6,139
94,11721,435516,2,00:55:00,861,7,135
95,11721,438505,2,23:34:00,861,8,137
96,11721,436562,2,23:34:00,861,9,136
97,11721,430194,2,00:56:00,861,4,134
98,11721,442066,2,00:55:00,861,10,138
99,11722,442095,2,09:49:00,861,10,138
100,11722,442060,2,22:23:00,861,10,138
101,11722,425345,2,17:25:00,861,2,132
102,11722,425351,2,21:52:00,861,2,132
103,11722,426235,2,07:06:00,861,5,133
104,11722,426241,2,11:41:00,861,5,133
105,11722,430188,2,22:22:00,861,4,134
106,11722,431723,2,19:52:00,861,4,134
107,11722,439717,2,14:49:00,861,8,137
108,11722,440373,2,18:37:00,861,10,138
109,11722,440829,2,23:23:00,861,10,138
110,11722,430281,2,08:11:00,861,4,134
111,11722,429111,2,16:36:00,861,5,133
112,11722,430040,2,10:39:00,861,4,134
113,11722,430046,2,15:19:00,861,4,134
114,11722,429314,2,18:56:00,861,5,133
115,11722,429320,2,23:22:00,861,5,133
116,11722,438899,2,18:21:00,861,8,137
117,11722,426239,2,10:08:00,861,5,133
118,11722,426245,2,14:47:00,861,5,133
119,11722,436980,2,18:21:00,861,9,136
120,11722,437000,2,16:41:00,861,9,136
121,11722,438484,2,08:04:00,861,8,137
122,11722,430044,2,13:45:00,861,4,134
123,11722,438363,2,07:04:00,861,8,137
124,11722,438488,2,11:06:00,861,8,137
125,11722,438903,2,21:22:00,861,8,137
126,11722,438909,2,09:01:00,861,8,137
127,11722,433087,2,16:36:00,861,4,134
128,11722,444272,2,19:21:00,861,6,139
129,11726,430049,2,17:36:00,861,4,134
130,11726,421595,2,23:22:00,861,3,131
131,11726,418252,2,17:36:00,861,3,131
132,11726,422412,2,08:48:00,861,2,132
133,11726,433834,2,19:12:00,861,7,135
134,11726,434168,2,19:43:00,861,7,135
135,11726,435036,2,23:22:00,861,7,135
136,11726,418479,2,08:48:00,861,3,131
137,11726,421547,2,19:15:00,861,3,131
138,11726,422327,2,00:22:00,861,2,132
139,11726,417614,2,19:15:00,861,1,130
140,11726,430191,2,00:22:00,861,4,134
141,11726,417662,2,23:22:00,861,1,130
142,11726,426116,2,17:36:00,861,5,133
143,11726,441578,2,23:22:00,861,10,138
144,11726,442063,2,00:22:00,861,10,138
145,11726,433353,2,23:22:00,861,4,134
146,11726,429411,2,19:15:00,861,5,133
147,11726,430282,2,08:48:00,861,4,134
148,11726,433305,2,19:15:00,861,4,134
149,11726,431488,2,19:45:00,861,4,134
150,11726,418394,2,00:22:00,861,3,131
151,11726,422185,2,17:36:00,861,2,132
152,11726,425492,2,23:22:00,861,2,132
153,11726,431161,2,08:15:00,861,4,134
154,11726,423291,2,08:15:00,861,2,132
155,11726,429459,2,23:22:00,861,5,133
156,11726,425444,2,19:15:00,861,2,132
157,11726,426258,2,00:22:00,861,5,133
158,11726,427222,2,08:15:00,861,5,133
159,11726,440690,2,19:43:00,861,10,138
160,11726,426343,2,08:48:00,861,5,133
161,11726,440374,2,19:12:00,861,10,138
162,11726,419358,2,08:15:00,861,3,131
163,11726,427548,2,19:45:00,861,5,133
164,11726,423617,2,19:45:00,861,2,132
165,11726,419684,2,19:45:00,861,3,131
166,11726,435513,2,00:22:00,861,7,135
167,11726,415751,2,19:45:00,861,1,130
168,11726,414546,2,08:48:00,861,1,130
169,11726,414319,2,17:36:00,861,1,130
170,11726,415425,2,08:15:00,861,1,130
171,11726,414461,2,00:22:00,861,1,130
172,11715,423289,2,06:45:00,861,2,132
173,11715,423835,2,07:53:00,861,2,132
174,11715,425191,2,18:45:00,861,2,132
175,11715,427220,2,06:45:00,861,5,133
176,11715,415596,2,16:52:00,861,1,130
177,11715,423458,2,13:35:00,861,2,132
178,11715,423615,2,18:15:00,861,2,132
179,11715,415423,2,06:45:00,861,1,130
180,11715,442921,2,13:33:00,861,6,139
181,11715,442927,2,18:14:00,861,6,139
182,11715,443441,2,12:56:00,861,6,139
183,11715,443461,2,11:06:00,861,6,139
184,11715,419519,2,09:01:00,861,3,131
185,11715,419902,2,07:53:00,861,3,131
186,11715,419908,2,12:33:00,861,3,131
187,11715,427381,2,07:31:00,861,5,133
188,11715,427387,2,12:02:00,861,5,133
189,11715,427770,2,11:00:00,861,5,133
190,11715,427776,2,15:47:00,861,5,133
191,11715,436423,2,07:35:00,861,9,136
192,11715,436542,2,08:35:00,861,9,136
193,11715,437001,2,17:16:00,861,9,136
194,11715,440342,2,09:05:00,861,10,138
195,11715,440818,2,14:48:00,861,10,138
196,11715,441570,2,17:23:00,861,10,138
197,11715,431159,2,06:45:00,861,4,134
198,11715,431708,2,07:53:00,861,4,134
199,11715,436435,2,16:40:00,861,9,136
200,11715,440346,2,12:13:00,861,10,138
201,11715,440822,2,17:54:00,861,10,138
202,11715,425079,2,15:03:00,861,2,132
203,11715,425442,2,17:47:00,861,2,132
204,11715,426629,2,09:58:00,861,5,133
205,11715,433804,2,10:39:00,861,7,135
206,11715,431320,2,07:31:00,861,4,134
207,11715,431712,2,11:00:00,861,4,134
208,11715,433001,2,15:03:00,861,4,134
209,11722,429316,2,20:22:00,861,5,133
210,11722,430036,2,07:27:00,861,4,134
211,11722,430042,2,12:12:00,861,4,134
212,11722,430184,2,19:30:00,861,4,134
213,11722,430190,2,23:52:00,861,4,134
214,11722,436996,2,13:35:00,861,9,136
215,11722,437812,2,22:22:00,861,9,136
216,11722,435508,2,20:52:00,861,7,135
217,11722,435543,2,09:49:00,861,7,135
218,11722,436559,2,21:52:00,861,9,136
219,11722,431617,2,09:37:00,861,4,134
220,11722,431623,2,14:16:00,861,4,134
221,11722,439727,2,22:22:00,861,8,137
222,11722,426107,2,10:39:00,861,5,133
223,11722,426113,2,15:19:00,861,5,133
224,11722,426255,2,22:22:00,861,5,133
225,11722,426624,2,06:25:00,861,5,133
226,11722,436984,2,21:22:00,861,9,136
227,11722,436990,2,09:01:00,861,9,136
228,11722,437806,2,18:01:00,861,9,136
229,11722,438375,2,16:04:00,861,8,137
230,11722,438500,2,20:22:00,861,8,137
231,11722,429458,2,22:52:00,861,5,133
232,11722,430172,2,10:08:00,861,4,134
233,11722,430178,2,14:47:00,861,4,134
234,11722,438889,2,10:48:00,861,8,137
235,11722,438915,2,13:35:00,861,8,137
236,11722,433221,2,18:56:00,861,4,134
237,11722,433227,2,23:22:00,861,4,134
238,11722,433819,2,07:53:00,861,7,135
239,11722,422695,2,07:48:00,861,2,132
240,11722,435031,2,19:52:00,861,7,135
241,11722,444262,2,11:43:00,861,6,139
242,11722,417314,2,16:36:00,861,1,130
243,11722,417517,2,18:56:00,861,1,130
244,11722,417523,2,23:22:00,861,1,130
245,11715,433088,2,17:15:00,861,4,134
246,11715,440812,2,10:08:00,861,10,138
247,11715,441564,2,12:44:00,861,10,138
248,11715,419808,2,07:09:00,861,3,131
249,11715,419904,2,09:29:00,861,3,131
250,11715,431322,2,09:01:00,861,4,134
251,11715,431328,2,13:35:00,861,4,134
252,11715,421138,2,15:03:00,861,3,131
253,11715,431714,2,12:33:00,861,4,134
254,11715,414449,2,15:26:00,861,1,130
255,11715,414838,2,14:37:00,861,1,130
256,11715,442925,2,16:40:00,861,6,139
257,11715,443445,2,16:02:00,861,6,139
258,11715,443465,2,14:11:00,861,6,139
259,11715,415584,2,07:31:00,861,1,130
260,11715,415590,2,12:02:00,861,1,130
261,11715,415973,2,11:00:00,861,1,130
262,11715,415979,2,15:47:00,861,1,130
263,11715,414832,2,09:58:00,861,1,130
264,11715,423452,2,09:01:00,861,2,132
265,11715,423841,2,12:33:00,861,2,132
266,11715,427385,2,10:29:00,861,5,133
267,11715,430179,2,15:26:00,861,4,134
268,11715,430568,2,09:58:00,861,4,134
269,11715,430574,2,14:37:00,861,4,134
270,11715,415586,2,09:01:00,861,1,130
271,11715,415969,2,07:53:00,861,1,130
272,11715,415975,2,12:33:00,861,1,130
273,11715,443034,2,08:35:00,861,6,139
274,11715,436431,2,13:33:00,861,9,136
275,11715,436437,2,18:14:00,861,9,136
276,11715,436550,2,14:48:00,861,9,136
277,11715,423741,2,07:09:00,861,2,132
278,11715,427672,2,07:09:00,861,5,133
279,11715,427768,2,09:29:00,861,5,133
280,11715,429002,2,15:03:00,861,5,133
281,11715,440814,2,11:42:00,861,10,138
282,11722,418243,2,10:39:00,861,3,131
283,11722,418249,2,15:19:00,861,3,131
284,11722,418371,2,07:06:00,861,3,131
285,11722,418391,2,22:22:00,861,3,131
286,11722,418760,2,06:25:00,861,3,131
287,11722,422310,2,11:41:00,861,2,132
288,11722,427781,2,19:52:00,861,5,133
289,11722,439721,2,18:01:00,861,8,137
290,11722,440807,2,06:59:00,861,10,138
291,11722,441559,2,09:03:00,861,10,138
292,11722,442044,2,10:19:00,861,10,138
293,11722,442099,2,12:54:00,861,10,138
294,11722,425347,2,18:56:00,861,2,132
295,11722,438502,2,21:52:00,861,8,137
296,11722,437808,2,19:21:00,861,9,136
297,11722,438891,2,12:20:00,861,8,137
298,11722,435035,2,22:53:00,861,7,135
299,11722,444266,2,14:49:00,861,6,139
300,11722,417519,2,20:22:00,861,1,130
301,11722,418239,2,07:27:00,861,3,131
302,11722,418245,2,12:12:00,861,3,131
303,11722,418387,2,19:30:00,861,3,131
304,11722,418393,2,23:52:00,861,3,131
305,11722,422184,2,17:00:00,861,2,132
306,11722,422306,2,08:37:00,861,2,132
307,11722,422312,2,13:14:00,861,2,132
308,11722,439725,2,20:52:00,861,8,137
309,11722,440689,2,19:08:00,861,10,138
310,11722,440811,2,09:34:00,861,10,138
311,11722,442048,2,13:25:00,861,10,138
312,11722,442097,2,11:22:00,861,10,138
313,11722,442103,2,16:00:00,861,10,138
314,11722,425491,2,22:52:00,861,2,132
315,11722,426101,2,05:57:00,861,5,133
316,11722,426243,2,13:14:00,861,5,133
317,11722,426249,2,17:56:00,861,5,133
318,11722,426342,2,08:11:00,861,5,133
319,11722,429318,2,21:52:00,861,5,133
320,11722,419528,2,16:13:00,861,3,131
321,11722,419917,2,19:52:00,861,3,131
322,11722,427392,2,16:13:00,861,5,133
323,11722,427681,2,14:16:00,861,5,133
324,11722,435498,2,13:25:00,861,7,135
325,11722,435553,2,17:34:00,861,7,135
326,11722,436430,2,12:57:00,861,9,136
327,11722,436549,2,14:12:00,861,9,136
328,11722,436970,2,10:48:00,861,9,136
329,11722,436976,2,15:26:00,861,9,136
330,11722,431331,2,16:13:00,861,4,134
331,11722,441573,2,19:52:00,861,10,138
332,11722,442052,2,16:31:00,861,10,138
333,11722,442058,2,20:52:00,861,10,138
334,11722,425353,2,23:22:00,861,2,132
335,11722,426111,2,13:45:00,861,5,133
336,11722,433225,2,21:52:00,861,4,134
337,11722,425349,2,20:22:00,861,2,132
338,11722,426115,2,17:00:00,861,5,133
339,11722,426237,2,08:37:00,861,5,133
340,11722,426626,2,07:48:00,861,5,133
341,11722,433801,2,08:33:00,861,7,135
342,11722,433827,2,13:56:00,861,7,135
343,11722,433833,2,18:37:00,861,7,135
344,11722,434167,2,19:08:00,861,7,135
345,11722,434286,2,06:59:00,861,7,135
346,11722,429312,2,17:25:00,861,5,133
347,11722,430038,2,09:07:00,861,4,134
348,11722,430186,2,20:52:00,861,4,134
349,11722,430279,2,06:45:00,861,4,134
350,11722,427675,2,09:37:00,861,5,133
351,11722,440341,2,08:33:00,861,10,138
352,11722,440367,2,13:56:00,861,10,138
353,11722,441575,2,21:22:00,861,10,138
354,11715,440820,2,16:21:00,861,10,138
355,11715,441566,2,14:17:00,861,10,138
356,11715,430572,2,13:04:00,861,4,134
357,11715,444263,2,12:19:00,861,6,139
358,11715,423837,2,09:29:00,861,2,132
359,11715,419525,2,13:35:00,861,3,131
360,11715,419682,2,18:15:00,861,3,131
361,11715,431486,2,18:15:00,861,4,134
362,11715,431614,2,07:09:00,861,4,134
363,11715,427393,2,16:52:00,861,5,133
364,11715,440352,2,16:52:00,861,10,138
365,11715,440808,2,07:30:00,861,10,138
366,11715,441560,2,09:35:00,861,10,138
367,11715,425189,2,17:15:00,861,2,132
368,11715,427684,2,16:30:00,861,5,133
369,11715,427774,2,14:06:00,861,5,133
370,11715,436427,2,10:30:00,861,9,136
371,11715,436546,2,11:42:00,861,9,136
372,11715,436973,2,12:56:00,861,9,136
373,11715,419356,2,06:45:00,861,3,131
374,11715,419529,2,16:52:00,861,3,131
375,11715,421248,2,17:15:00,861,3,131
376,11715,436991,2,09:35:00,861,9,136
377,11715,436997,2,14:11:00,861,9,136
378,11715,438376,2,16:40:00,861,8,137
379,11715,438896,2,16:02:00,861,8,137
380,11715,417610,2,16:08:00,861,1,130
381,11715,418763,2,08:25:00,861,3,131
382,11715,417612,2,17:47:00,861,1,130
383,11715,422698,2,09:58:00,861,2,132
384,11715,422704,2,14:37:00,861,2,132
385,11715,436993,2,11:06:00,861,9,136
386,11715,437803,2,15:25:00,861,9,136
387,11715,438372,2,13:33:00,861,8,137
388,11715,438378,2,18:14:00,861,8,137
389,11715,430570,2,11:31:00,861,4,134
390,11715,438892,2,12:56:00,861,8,137
391,11722,442054,2,18:04:00,861,10,138
392,11722,433823,2,10:51:00,861,7,135
393,11722,433829,2,15:29:00,861,7,135
394,11722,434308,2,23:23:00,861,7,135
395,11722,430176,2,13:14:00,861,4,134
396,11722,430182,2,17:56:00,861,4,134
397,11722,430034,2,05:57:00,861,4,134
398,11722,437810,2,20:52:00,861,9,136
399,11722,438498,2,18:51:00,861,8,137
400,11722,438504,2,23:04:00,861,8,137
401,11722,438919,2,16:41:00,861,8,137
402,11722,423744,2,09:37:00,861,2,132
403,11722,423750,2,14:16:00,861,2,132
404,11722,423852,2,21:22:00,861,2,132
405,11722,435512,2,23:53:00,861,7,135
406,11722,435547,2,12:54:00,861,7,135
407,11722,423461,2,16:13:00,861,2,132
408,11722,443051,2,21:52:00,861,6,139
409,11722,443440,2,12:20:00,861,6,139
410,11722,414442,2,10:08:00,861,1,130
411,11722,414448,2,14:47:00,861,1,130
412,11722,419819,2,15:51:00,861,3,131
413,11722,419915,2,18:26:00,861,3,131
414,11722,415595,2,16:13:00,861,1,130
415,11722,415984,2,19:52:00,861,1,130
416,11722,415986,2,21:22:00,861,1,130
417,11722,414438,2,07:06:00,861,1,130
418,11722,414444,2,11:41:00,861,1,130
419,11722,443444,2,15:26:00,861,6,139
420,11722,443450,2,19:52:00,861,6,139
421,11722,423848,2,18:26:00,861,2,132
422,11722,423752,2,15:51:00,861,2,132
423,11722,415880,2,11:10:00,861,1,130
424,11722,435504,2,18:04:00,861,7,135
425,11722,435510,2,22:23:00,861,7,135
426,11722,436555,2,18:51:00,861,9,136
427,11715,422702,2,13:04:00,861,2,132
428,11715,427389,2,13:35:00,861,5,133
429,11715,439718,2,15:25:00,861,8,137
430,11715,440348,2,13:46:00,861,10,138
431,11715,440354,2,18:25:00,861,10,138
432,11715,425440,2,16:08:00,861,2,132
433,11715,423462,2,16:52:00,861,2,132
434,11715,431324,2,10:29:00,861,4,134
435,11715,431710,2,09:29:00,861,4,134
436,11715,431716,2,14:06:00,861,4,134
437,11715,426246,2,15:26:00,861,5,133
438,11715,426635,2,14:37:00,861,5,133
439,11715,429112,2,17:15:00,861,5,133
440,11715,438485,2,08:35:00,861,8,137
441,11715,438912,2,11:06:00,861,8,137
442,11715,433090,2,18:45:00,861,4,134
443,11715,440360,2,08:25:00,861,10,138
444,11715,440816,2,13:15:00,861,10,138
445,11715,427546,2,18:15:00,861,5,133
446,11715,429114,2,18:45:00,861,5,133
447,11715,441562,2,11:10:00,861,10,138
448,11715,441568,2,15:50:00,861,10,138
449,11715,439714,2,12:19:00,861,8,137
450,11715,440344,2,10:39:00,861,10,138
451,11715,440350,2,15:19:00,861,10,138
452,11715,426631,2,11:31:00,861,5,133
453,11715,436977,2,16:02:00,861,9,136
454,11715,433301,2,16:08:00,861,4,134
455,11715,433806,2,12:13:00,861,7,135
456,11715,433812,2,16:52:00,861,7,135
457,11715,434291,2,10:08:00,861,7,135
458,11715,434297,2,14:48:00,861,7,135
459,11715,429407,2,16:08:00,861,5,133
460,11715,417315,2,17:15:00,861,1,130
461,11715,418767,2,11:31:00,861,3,131
462,11715,433810,2,15:19:00,861,7,135
463,11715,434295,2,13:15:00,861,7,135
464,11722,436561,2,23:04:00,861,9,136
465,11722,423850,2,19:52:00,861,2,132
466,11722,431725,2,21:22:00,861,4,134
467,11722,427683,2,15:51:00,861,5,133
468,11722,435494,2,10:19:00,861,7,135
469,11722,435549,2,14:27:00,861,7,135
470,11722,435545,2,11:22:00,861,7,135
471,11722,435551,2,16:00:00,861,7,135
472,11722,436541,2,08:04:00,861,9,136
473,11722,436422,2,07:04:00,861,9,136
474,11722,431625,2,15:51:00,861,4,134
475,11722,431721,2,18:26:00,861,4,134
476,11722,427679,2,12:43:00,861,5,133
477,11722,414306,2,07:27:00,861,1,130
478,11722,414312,2,12:12:00,861,1,130
479,11722,414454,2,19:30:00,861,1,130
480,11722,414460,2,23:52:00,861,1,130
481,11722,442920,2,12:57:00,861,6,139
482,11722,443045,2,17:21:00,861,6,139
483,11722,425188,2,16:36:00,861,2,132
484,11722,427783,2,21:22:00,861,5,133
485,11722,415878,2,09:37:00,861,1,130
486,11722,415884,2,14:16:00,861,1,130
487,11722,414310,2,10:39:00,861,1,130
488,11722,414316,2,15:19:00,861,1,130
489,11722,414458,2,22:22:00,861,1,130
490,11722,414827,2,06:25:00,861,1,130
491,11722,442916,2,09:55:00,861,6,139
492,11722,443041,2,14:12:00,861,6,139
493,11722,419919,2,21:22:00,861,3,131
494,11722,414308,2,09:07:00,861,1,130
495,11722,414456,2,20:52:00,861,1,130
496,11722,414543,2,06:45:00,861,1,130
497,11722,442924,2,16:04:00,861,6,139
498,11722,443049,2,20:22:00,861,6,139
499,11722,443438,2,10:48:00,861,6,139
500,11722,443464,2,13:35:00,861,6,139
501,11722,419815,2,12:43:00,861,3,131
502,11722,415886,2,15:51:00,861,1,130
503,11722,415982,2,18:26:00,861,1,130
504,11722,414318,2,17:00:00,861,1,130
505,11722,414440,2,08:37:00,861,1,130
506,11722,414829,2,07:48:00,861,1,130
507,11722,443033,2,08:04:00,861,6,139
508,11722,443448,2,18:21:00,861,6,139
509,11722,423748,2,12:43:00,861,2,132
510,11722,436426,2,09:55:00,861,9,136
511,11722,436545,2,11:06:00,861,9,136
512,11722,436972,2,12:20:00,861,9,136
513,11722,439713,2,11:43:00,861,8,137
514,11722,440369,2,15:29:00,861,10,138
515,11722,440825,2,20:22:00,861,10,138
516,11722,441577,2,22:53:00,861,10,138
517,11722,442056,2,19:29:00,861,10,138
518,11722,442062,2,23:53:00,861,10,138
519,11722,415882,2,12:43:00,861,1,130
520,11722,414314,2,13:45:00,861,1,130
521,11722,443037,2,11:06:00,861,6,139
522,11722,443452,2,21:22:00,861,6,139
523,11722,443458,2,09:01:00,861,6,139
524,11722,442912,2,07:04:00,861,6,139
525,11722,435496,2,11:52:00,861,7,135
526,11722,435502,2,16:31:00,861,7,135
527,11722,436434,2,16:04:00,861,9,136
528,11722,436553,2,17:21:00,861,9,136
529,11722,419811,2,09:37:00,861,3,131
530,11722,419817,2,14:16:00,861,3,131
531,11722,431621,2,12:43:00,861,4,134
532,11722,414304,2,05:57:00,861,1,130
533,11722,414446,2,13:14:00,861,1,130
534,11722,414452,2,17:56:00,861,1,130
535,11722,414545,2,08:11:00,861,1,130
536,11722,443047,2,18:51:00,861,6,139
537,11722,443053,2,23:04:00,861,6,139
538,11722,443468,2,16:41:00,861,6,139
539,11722,423746,2,11:10:00,861,2,132
540,11722,435500,2,14:58:00,861,7,135
541,11722,435506,2,19:29:00,861,7,135
542,11722,436557,2,20:22:00,861,9,136
543,11722,427779,2,18:26:00,861,5,133
544,11724,435515,2,00:45:00,861,7,135
545,11724,442065,2,00:45:00,861,10,138
546,11724,425439,2,15:52:00,861,2,132
547,11724,433000,2,14:48:00,861,4,134
548,11724,421137,2,14:48:00,861,3,131
549,11724,444260,2,10:34:00,861,6,139
550,11724,417609,2,15:52:00,861,1,130
551,11724,442042,2,09:08:00,861,10,138
552,11724,435492,2,09:08:00,861,7,135
553,11724,439711,2,10:34:00,861,8,137
554,11724,425078,2,14:48:00,861,2,132
555,11724,421542,2,15:52:00,861,3,131
556,11724,429406,2,15:52:00,861,5,133
557,11724,430193,2,00:45:00,861,4,134
558,11724,433300,2,15:52:00,861,4,134
559,11724,417204,2,14:48:00,861,1,130
560,11724,429001,2,14:48:00,861,5,133
561,11724,437796,2,10:34:00,861,9,136
562,11722,431619,2,11:10:00,861,4,134
563,11722,433219,2,17:25:00,861,4,134
564,11722,439723,2,19:21:00,861,8,137
565,11722,440359,2,07:53:00,861,10,138
566,11722,442046,2,11:52:00,861,10,138
567,11722,442101,2,14:27:00,861,10,138
568,11722,426105,2,09:07:00,861,5,133
569,11722,426253,2,20:52:00,861,5,133
570,11722,440365,2,12:23:00,861,10,138
571,11722,440371,2,17:03:00,861,10,138
572,11722,426340,2,06:45:00,861,5,133
573,11722,440827,2,21:53:00,861,10,138
574,11722,419813,2,11:10:00,861,3,131
575,11722,438895,2,15:26:00,861,8,137
576,11722,438901,2,19:52:00,861,8,137
577,11722,433352,2,22:52:00,861,4,134
578,11722,433831,2,17:03:00,861,7,135
579,11722,433825,2,12:23:00,861,7,135
580,11722,434304,2,20:22:00,861,7,135
581,11722,435033,2,21:22:00,861,7,135
582,11722,417521,2,21:52:00,861,1,130
583,11722,418247,2,13:45:00,861,3,131
584,11722,418375,2,10:08:00,861,3,131
585,11722,421594,2,22:52:00,861,3,131
586,11722,422314,2,14:47:00,861,2,132
587,11722,422320,2,19:30:00,861,2,132
588,11722,417661,2,22:52:00,861,1,130
589,11722,418381,2,14:47:00,861,3,131
590,11722,421452,2,20:22:00,861,3,131
591,11722,422172,2,07:27:00,861,2,132
592,11722,422178,2,12:12:00,861,2,132
593,11722,422326,2,23:52:00,861,2,132
594,11722,435017,2,09:03:00,861,7,135
595,11722,444274,2,20:52:00,861,6,139
596,11722,418237,2,05:57:00,861,3,131
597,11722,418385,2,17:56:00,861,3,131
598,11722,418478,2,08:11:00,861,3,131
599,11722,421450,2,18:56:00,861,3,131
600,11722,421456,2,23:22:00,861,3,131
601,11722,421247,2,16:36:00,861,3,131
602,11722,422176,2,10:39:00,861,2,132
603,11722,422182,2,15:19:00,861,2,132
604,11722,422304,2,07:06:00,861,2,132
605,11722,422693,2,06:25:00,861,2,132
606,11722,434290,2,09:34:00,861,7,135
607,11722,444270,2,18:01:00,861,6,139
608,11722,417515,2,17:25:00,861,1,130
609,11722,418241,2,09:07:00,861,3,131
610,11722,418389,2,20:52:00,861,3,131
611,11722,418476,2,06:45:00,861,3,131
612,11722,421454,2,21:52:00,861,3,131
613,11722,422180,2,13:45:00,861,2,132
614,11720,415594,2,15:14:00,861,1,130
615,11720,415983,2,19:00:00,861,1,130
616,11720,414441,2,09:14:00,861,1,130
617,11720,414447,2,13:51:00,861,1,130
618,11720,443052,2,22:24:00,861,6,139
619,11720,415981,2,17:26:00,861,1,130
620,11720,415987,2,21:54:00,861,1,130
621,11720,414445,2,12:18:00,861,1,130
622,11720,414451,2,17:03:00,861,1,130
623,11720,443048,2,19:24:00,861,6,139
624,11720,443443,2,14:29:00,861,6,139
625,11720,443449,2,18:54:00,861,6,139
626,11720,415877,2,08:36:00,861,1,130
627,11720,435501,2,15:35:00,861,7,135
628,11720,435507,2,20:03:00,861,7,135
629,11720,436558,2,20:54:00,861,9,136
630,11720,443447,2,17:35:00,861,6,139
631,11720,443453,2,21:54:00,861,6,139
632,11720,423749,2,13:20:00,861,2,132
633,11720,431330,2,15:14:00,861,4,134
